"station_id","station_guid","easting","northing","longitude","latitude","catchment_area","station_name","river_name","date_opened","date_closed","wiski_id","river_level_tool_id","rfa_station_id","station_status","station_status_reason"
"24db5f34-18b3-46c6-aca8-f25c6c4af017","24db5f34-18b3-46c6-aca8-f25c6c4af017",385628,564666,-2.226059,54.976376,751.1,"Haydon Bridge","River South Tyne","1963-11-21","","023004",8095.0,"23004","Active",""
"be0a7858-95c9-43aa-a054-0dc1989349f8","be0a7858-95c9-43aa-a054-0dc1989349f8",533700,387900,0.008113,53.371042,55.2,"Louth Weir","River Lud","1968-07-05","","029003",6017.0,"29003","Active",""
"127a5a33-4f7c-4ac5-a4a7-c20b5dfe4484","127a5a33-4f7c-4ac5-a4a7-c20b5dfe4484",414161,261060,-1.793996,52.247533,"","Little Alne","River Alne","1995-12-15","","2095",2048.0,"","Active",""
"9318c925-3c1f-4127-9308-7c2b205c2f04","9318c925-3c1f-4127-9308-7c2b205c2f04",581753,214748,0.634631,51.801826,60.9,"Guithavon Valley","River Brain","1962-06-01","","037009",6144.0,"37009","Active",""
"8179e32e-1239-4598-84da-c7db7ccff7cb","8179e32e-1239-4598-84da-c7db7ccff7cb",257416,51110,-4.00517,50.342604,54.9,"Puslinch","River Yealm","1966-03-01","","SX55F055",3193.0,"47007","Active",""
"717d6f41-c483-43dd-8953-93d1c122c049","717d6f41-c483-43dd-8953-93d1c122c049",329455,488220,-3.085099,54.284708,73.0,"Low Nibthwaite","River Crake","1963-10-01","","737537",5092.0,"73002","Active",""
"a99b0223-fd15-4a76-8c45-4958137fa2ed","a99b0223-fd15-4a76-8c45-4958137fa2ed",487463,143283,-0.750033,51.182094,396.0,"Tilford","River Wey","1954-10-01","","3040TH",7231.0,"39011","Active",""
"b2b023d8-8377-4afb-acaa-e8ce3c66bbe7","b2b023d8-8377-4afb-acaa-e8ce3c66bbe7",507070,399100,-0.388151,53.477733,"","Moortown Nettleton Beck","Nettleton Beck","1988-02-11","","029023","","","Active",""
"4eecc5d2-57a4-421a-b8a8-9f69a8d353fe","4eecc5d2-57a4-421a-b8a8-9f69a8d353fe",387500,329074,-2.187087,52.858998,86.3,"Shallowford","Meece Brook","1981-11-01","","4079",9112.0,"28079","Active",""
"731171e5-9ea1-497f-a462-82db2dcbb339","731171e5-9ea1-497f-a462-82db2dcbb339",646394,279046,1.6168,52.354049,31.6,"Wangford Bridge","River Wang","1975-05-08","","035023","","","Active",""
"29434d59-1597-4783-b0b6-9f9a821d30d8","29434d59-1597-4783-b0b6-9f9a821d30d8",380517,156426,-2.280872,51.30661,262.0,"Tellisford","Somerset Frome","1961-09-01","","531160",3049.0,"53007","Active",""
"57e4ead6-f356-458a-86a2-22901eccab1d_432613","57e4ead6-f356-458a-86a2-22901eccab1d",415871,114303,-1.77554,50.927961,1477.8,"East Mills Combined","River Avon","1965-11-01","","432613","","43003","Active",""
"00dfeaa4-34bd-4975-967a-b11e5d86520e","00dfeaa4-34bd-4975-967a-b11e5d86520e",396620,183204,-2.05013,51.547712,"","Great Somerford","River Avon","1963-12-16","","530150",3027.0,"53008","Active",""
"a3e609ce-8ecf-43e1-a1f3-c6c5cc2786b3","a3e609ce-8ecf-43e1-a1f3-c6c5cc2786b3",445550,509381,-1.29855,54.477733,"","Foxton Bridge","River Leven","2005-12-01","","F3803",8082.0,"25029","Active",""
"3c43b72d-03a7-46e1-86c7-76dd97808544","3c43b72d-03a7-46e1-86c7-76dd97808544",515995,253477,-0.305422,52.167371,1660.0,"Roxton","River Great Ouse","1972-10-23","","033039",6172.0,"33039","Active",""
"d59509c9-a7c1-4cac-8f12-2e0287c59a63","d59509c9-a7c1-4cac-8f12-2e0287c59a63",298814,128951,-3.444961,51.050959,1.9,"Upton (Trib)","","1993-02-10","","SS92F057",9354.0,"45817","Active",""
"f8ae6b4c-56c4-45a1-b83f-4697843b937f","f8ae6b4c-56c4-45a1-b83f-4697843b937f",431945,344645,-1.525467,52.998171,50.0,"Duffield","River Ecclesbourne","1971-09-01","","4055",2124.0,"28055","Active",""
"551873fb-09fd-481b-8df2-4c1c1c654858","551873fb-09fd-481b-8df2-4c1c1c654858",555650,372630,0.330271,53.227896,"","Chapel St.Leonards","Willoughby High Drain","1990-02-08","","029025","","","Active",""
"d209d76b-f251-4972-99d8-3a0a02c1852d","d209d76b-f251-4972-99d8-3a0a02c1852d",585516,229793,0.697218,51.935709,154.2,"Earls Colne","River Colne","1971-11-09","","037024",6139.0,"37024","Active",""
"d9f8ae6e-a12e-4fbf-972e-21c89e521789","d9f8ae6e-a12e-4fbf-972e-21c89e521789",520194,185052,-0.267837,51.551558,118.0,"Monks Park","River Brent","1978-12-01","","3850TH",7289.0,"39093","Active",""
"529f9197-4ce6-48da-bba7-b9e886694037","529f9197-4ce6-48da-bba7-b9e886694037",308665,88435,-3.29433,50.68837,202.5,"Dotton","River Otter","1962-09-30","","SY08F055",3237.0,"45005","Active",""
"24066dfc-316c-4093-b236-57b9d675150f","24066dfc-316c-4093-b236-57b9d675150f",264343,74197,-3.916246,50.551748,47.9,"Dunnabridge","West Dart River","1972-11-30","","SX67F052",3212.0,"46007","Active",""
"a58e1321-be75-4721-90bb-09a9864cd381","a58e1321-be75-4721-90bb-09a9864cd381",433155,273096,-1.514617,52.354922,262.0,"Stoneleigh","River Sowe","1957-10-01","","2004","","54004","Active",""
"44aab3a9-f158-4f14-9fbc-061d5f1712a3","44aab3a9-f158-4f14-9fbc-061d5f1712a3",475505,107388,-0.928546,50.861079,58.3,"Westbourne","River Ems","1967-02-18","","255110010",1155.0,"41015","Active",""
"6ff82c44-bbf2-4593-8218-76569f550b47","6ff82c44-bbf2-4593-8218-76569f550b47",435395,336885,-1.47491,52.928202,1054.0,"Derby St.Marys","River Derwent","1935-10-02","","4085",2138.0,"28085","Active",""
"98e517e4-c709-4d16-b334-251677af1750","98e517e4-c709-4d16-b334-251677af1750",384856,399675,-2.229724,53.493547,72.5,"Collyhurst Weir","River Irk","1995-04-27","","690611",5034.0,"69043","Active",""
"7453937b-088f-46d5-ad71-bdf9c9db0d48","7453937b-088f-46d5-ad71-bdf9c9db0d48",492700,333450,-0.623618,52.890511,"","Saltersford","River Witham","1985-01-01","","030029","","30005","Active",""
"7453937b-088f-46d5-ad71-bdf9c9db0d48_S12","7453937b-088f-46d5-ad71-bdf9c9db0d48",492710,333380,-0.62349,52.889881,"","Saltersford","","1987-01-01","","S12","","","Active",""
"ad7dfcd5-f079-4c1e-b08e-9b982593763d","ad7dfcd5-f079-4c1e-b08e-9b982593763d",400475,261175,-1.994455,52.248746,"","Feckenham","Bow Brook","2002-12-24","","2626",2224.0,"","Active",""
"07b5bff9-7205-495e-8dbc-c0116a7c7d60","07b5bff9-7205-495e-8dbc-c0116a7c7d60",371855,96463,-2.400453,50.767063,34.8,"Little Puddle","River Piddle","1992-01-01","","444120",3270.0,"44013","Active",""
"723a8fc4-908b-4430-91c7-9990be86540a","723a8fc4-908b-4430-91c7-9990be86540a",265712,77570,-3.898151,50.582381,21.5,"Bellever","East Dart River","1964-03-31","","SX67F051",3215.0,"46005","Active",""
"723a8fc4-908b-4430-91c7-9990be86540a_363307","723a8fc4-908b-4430-91c7-9990be86540a",265678,77590,-3.898638,50.582553,"","Bellever Dartmoor","","1998-08-31","","363307","","","Active",""
"6e5781bb-8730-4bb0-a861-13480b399878","6e5781bb-8730-4bb0-a861-13480b399878",584768,267226,0.706637,52.272126,110.2,"Fornham St Martin","River Lark","1985-08-05","","033070",6255.0,"33070","Active",""
"20d44942-095a-4f57-9c80-537c5ac2f0de","20d44942-095a-4f57-9c80-537c5ac2f0de",503425,117946,-0.528975,50.951675,354.7,"Hardham","River Rother","1959-12-01","","254310002L",1010.0,"41009","Active",""
"0e5c87bc-42bb-46a5-b534-7cb1ea577c7b","0e5c87bc-42bb-46a5-b534-7cb1ea577c7b",464428,280861,-1.05401,52.421944,"","Welford","River Avon","2004-07-22","","2633","","","Active",""
"c7e88659-7744-4aa0-b62e-93cb6c25ef2b","c7e88659-7744-4aa0-b62e-93cb6c25ef2b",534050,192540,-0.065253,51.615727,42.6,"Silver Street","","1954-04-08","","5369TH",7372.0,"38022","Active",""
"728fd622-b283-4d47-8535-26fc81c721b2","728fd622-b283-4d47-8535-26fc81c721b2",418105,305175,-1.733851,52.644007,1425.0,"Hopwas Bridge","River Tame","1986-03-24","","4095",9060.0,"28095","Active",""
"08167942-2551-41f7-82a6-f15d613c25cf","08167942-2551-41f7-82a6-f15d613c25cf",552187,136570,0.172582,51.108224,53.7,"Hendal Bridge","Mottsmill Stream","1973-07-02","","453520001","","40020","Active",""
"cdfa6633-f9c0-4bed-b0b0-098b85310b5c","cdfa6633-f9c0-4bed-b0b0-098b85310b5c",386341,594480,-2.216364,55.244302,"","Otterburn","River Rede","2000-06-27","","023033",8158.0,"23033","Active",""
"435a330f-ef10-48ce-babf-7b08ad9d45c5","435a330f-ef10-48ce-babf-7b08ad9d45c5",402368,240680,-1.966863,52.064483,90.7,"Hinton","River Isbourne","1972-03-01","","2036",2024.0,"54036","Active",""
"38131efd-7c79-4c3d-8657-6a6b18ba4b5c","38131efd-7c79-4c3d-8657-6a6b18ba4b5c",621120,157510,1.168796,51.273808,"","Littlebourne","Little Stour","2003-01-30","","654602005","","","Active",""
"838150ce-ffa1-4995-b235-8ac493895211","838150ce-ffa1-4995-b235-8ac493895211",403361,512209,-1.9496,54.505171,86.1,"Rutherford Bridge","River Greta","1960-10-01","","F3523",8177.0,"25006","Active",""
"b855cfed-46a0-4261-9d48-9d43d21a6315","b855cfed-46a0-4261-9d48-9d43d21a6315",455064,416309,-1.168608,53.640394,83.7,"Walden Stubbs","River Went","1979-10-19","","F0920",8210.0,"27064","Active",""
"b5b15783-3c33-4d6b-a103-951a5cfa9ada","b5b15783-3c33-4d6b-a103-951a5cfa9ada",636434,291631,1.479726,52.471362,"","Ellingham Ultrasonic","River Waveney","1997-03-01","","034033","","","Active",""
"3f4f88f1-b79e-4d98-ad5e-adcec06d3f00","3f4f88f1-b79e-4d98-ad5e-adcec06d3f00",420833,250643,-1.696909,52.153671,316.0,"Alscot Park","River Stour","1958-12-15","","2010",2006.0,"54010","","Data Temporarily Suspended"
"8b1bd346-5e47-4169-a08d-1e8c845f5cb8","8b1bd346-5e47-4169-a08d-1e8c845f5cb8",602044,318455,0.990558,52.725978,"","Swanton Morley 3 Arch","River Wensum","1979-10-01","","034214",6125.0,"","Active",""
"fd8ea26c-8052-48c5-a1bb-bbd5ebbbb3d3","fd8ea26c-8052-48c5-a1bb-bbd5ebbbb3d3",275112,65841,-3.761515,50.479041,247.6,"Austins Bridge","River Dart","1958-09-30","","SX76F051",3216.0,"46003","Active",""
"fd8ea26c-8052-48c5-a1bb-bbd5ebbbb3d3_364176","fd8ea26c-8052-48c5-a1bb-bbd5ebbbb3d3",275124,65783,-3.761327,50.478522,"","Austins Bridge","","1998-08-31","","364176","","","Active",""
"dea2b321-7f1c-4acc-8839-99cf945d61d5","dea2b321-7f1c-4acc-8839-99cf945d61d5",361211,502899,-2.59927,54.420025,"","Lunes Bridge","River Lune","1979-12-29","","722242",5094.0,"72015","Active",""
"e333da21-e6fd-421c-8c30-b56f1ec745c5","e333da21-e6fd-421c-8c30-b56f1ec745c5",543742,114897,0.043453,50.91564,"","Barcombe","River Ouse","1999-11-17","","352710066","","","Active",""
"7c139149-6466-425a-a287-9f8fa1e049ae","7c139149-6466-425a-a287-9f8fa1e049ae",367216,561064,-2.513288,54.943134,321.9,"Featherstone","River South Tyne","1966-10-01","","023006",8076.0,"23006","Active",""
"78d562f2-b455-4296-84b2-4e7f59471031","78d562f2-b455-4296-84b2-4e7f59471031",356017,219344,-2.640226,51.870918,90.0,"Marstow Mill","Garren Brook","","","055036","","55036","Active",""
"c6a93e30-dca7-4919-8269-47c10653f0fd","c6a93e30-dca7-4919-8269-47c10653f0fd",414500,129120,-1.794461,51.061234,"","Salisbury Harnham Bridge","River Avon","2007-05-21","","432605",3375.0,"","Active",""
"dba1953a-a80a-4e6c-a12f-3f7a8e2e12cd","dba1953a-a80a-4e6c-a12f-3f7a8e2e12cd",455997,488365,-1.141294,54.28784,131.7,"Broadway Foot Hawnby","River Rye","1977-08-23","","F2508",8033.0,"27055","Active",""
"b21aa11b-d598-49d7-9911-9a723f4275d8","b21aa11b-d598-49d7-9911-9a723f4275d8",411233,96046,-1.842087,50.763895,1073.0,"Throop","River Stour","1973-01-01","","433710",3303.0,"43007","Active",""
"b21aa11b-d598-49d7-9911-9a723f4275d8_90189118","b21aa11b-d598-49d7-9911-9a723f4275d8",382514,93392,-2.249164,50.739868,"","Throop","","1990-03-06","","90189118","","","Active",""
"5a86361b-f14b-449d-a091-8b7fe36c78f1","5a86361b-f14b-449d-a091-8b7fe36c78f1",244602,94228,-4.203103,50.726832,11.0,"Germansweek","River Wolf","1991-08-27","","SX49F007",3343.0,"47025","Active",""
"66c65f28-4f68-4aa1-8216-4d78d4f99138","66c65f28-4f68-4aa1-8216-4d78d4f99138",222743,69816,-4.50085,50.501249,36.8,"Trekeivesteps","River Fowey","1969-04-30","","SX26F065",3142.0,"48001","Active",""
"8e44ea4b-a77a-40be-9551-88585b98bc2f","8e44ea4b-a77a-40be-9551-88585b98bc2f",537586,199888,-0.011326,51.680903,"","Rammey Marsh","Rammey Marsh Flood Relief Channel","2010-11-17","","5332TH","","","Active",""
"fdfac74b-f168-40d6-9f97-2efc9ac6a964","fdfac74b-f168-40d6-9f97-2efc9ac6a964",417996,219619,-1.739995,51.874847,89.2,"","River Dikler","1995-08-12","","1029TH","","39143","Active",""
"419bbe86-e02d-4dd7-b266-c51e8eb584bd","419bbe86-e02d-4dd7-b266-c51e8eb584bd",493421,198458,-0.650282,51.677124,41.9,"Little Missenden","River Misbourne","1993-10-21","","2873TH",7194.0,"39127","Active",""
"090c2fe5-d875-4e57-bf97-65a8a59ff6e5","090c2fe5-d875-4e57-bf97-65a8a59ff6e5",422433,94029,-1.683407,50.745435,"","Chewton Glen","Walkford Brook","1998-03-29","","150100001",9187.0,"","Active",""
"6f286b61-6cec-4434-b00e-f1993059139a","6f286b61-6cec-4434-b00e-f1993059139a",308810,97112,-3.294427,50.766402,34.4,"Fairmile","River Tale","1998-09-25","","SY09E073",3235.0,"45013","Active",""
"779f3909-1e22-4f82-8038-205923852086","779f3909-1e22-4f82-8038-205923852086",229031,99128,-4.425794,50.766481,76.7,"Crowford Bridge","River Tamar","1972-06-20","","SX29F067",3187.0,"47010","Active",""
"779f3909-1e22-4f82-8038-205923852086_370567","779f3909-1e22-4f82-8038-205923852086",229006,99099,-4.426135,50.766213,"","Crowford Bridge","","1998-05-31","","370567","","","Active",""
"3bc1b3da-2859-41b2-9f9f-6ab2b1023572","3bc1b3da-2859-41b2-9f9f-6ab2b1023572",301890,529448,-3.52206,54.650538,663.0,"Seaton Mill","River Derwent","2011-02-17","","753050",5180.0,"75018","Active",""
"afb197ed-8a58-45d1-8a28-119bb59e0138","afb197ed-8a58-45d1-8a28-119bb59e0138",546630,376810,0.197182,53.268006,"","Bilsby","Wold Grift Drain","1984-02-03","","029015","","","Active",""
"bd669418-92e4-48fd-baf1-617249b435d0","bd669418-92e4-48fd-baf1-617249b435d0",467280,480509,-0.969759,54.215889,"","Nunnington","River Riccal","2006-01-12","","F2581",8153.0,"27093","Active",""
"62f76bbe-e070-4f9d-a6b4-b975e4fc5e2b","62f76bbe-e070-4f9d-a6b4-b975e4fc5e2b",352411,494470,-2.733522,54.343531,65.8,"Mint Bridge","River Mint","1970-08-01","","730404",5098.0,"73011","Active",""
"bc7fac98-151e-4220-ab79-455a095ea290","bc7fac98-151e-4220-ab79-455a095ea290",509358,454867,-0.334,53.97829,57.2,"Foston Mill Foston","Foston Beck","1976-07-28","","F3120","","26003","Active",""
"6078ba41-0d4f-4053-aaea-25d628b1d97f","6078ba41-0d4f-4053-aaea-25d628b1d97f",344810,371119,-2.828292,53.234211,156.0,"Bridge Trafford","River Gowy","1979-08-24","","684027",5019.0,"68020","Active",""
"2b7dbc4a-cbef-464e-a817-43ce09d239e2","2b7dbc4a-cbef-464e-a817-43ce09d239e2",375782,533513,-2.377259,54.696047,11.4,"Moorhouse","Trout Beck","1957-10-01","","F3509",8141.0,"25003","Active",""
"c3b5b925-f539-4546-ab96-9ad257fa16d9","c3b5b925-f539-4546-ab96-9ad257fa16d9",407634,263999,-1.889531,52.274083,"","Studley","River Arrow","1974-02-28","","2094",2047.0,"54107","Active",""
"226bb174-6c53-4c84-a455-801c438b3969","226bb174-6c53-4c84-a455-801c438b3969",429210,523780,-1.549284,54.60833,147.0,"Preston Le Skerne","River Skerne","1972-11-08","","F3705",8164.0,"25020","Active",""
"35697b00-555e-48e6-9c48-ca035a78eae2","35697b00-555e-48e6-9c48-ca035a78eae2",472600,257740,-0.938845,52.213096,73.8,"Wootton Park","Wootton Brook","1982-01-01","","032031",6103.0,"32031","Active",""
"4e87c615-767d-4b34-94c1-ca47926f6a70","4e87c615-767d-4b34-94c1-ca47926f6a70",589681,235757,0.76102,51.987865,477.8,"Lamarsh","River Stour","1972-04-01","","036015",6126.0,"36015","Active",""
"efc7f52a-ca89-4d56-bea1-7758811ee22d","efc7f52a-ca89-4d56-bea1-7758811ee22d",618230,308230,1.223083,52.627923,231.8,"Colney","River Yare","1959-10-01","","034001","","34001","Active",""
"58a99fce-51ea-4467-a5b3-5348997b920b","58a99fce-51ea-4467-a5b3-5348997b920b",435515,115899,-1.495884,50.941441,"","Conagar Bridge","River Test","1981-12-31","","151816005",9189.0,"","Active",""
"3ef2040c-0c9a-479a-9899-460304231ce2","3ef2040c-0c9a-479a-9899-460304231ce2",493124,122259,-0.674476,50.992202,52.0,"Halfway Bridge","","1970-04-10","","254323017",1009.0,"41022","Active",""
"8eb010eb-3cce-4244-bde9-4c60bdd6c9b1","8eb010eb-3cce-4244-bde9-4c60bdd6c9b1",501899,172265,-0.535292,51.440219,"","Hythe End","Colne Brook","1991-07-01","","2894TH",7208.0,"39117","Active",""
"11190c65-ef31-4e9d-9456-6e999a94cdba","11190c65-ef31-4e9d-9456-6e999a94cdba",456977,403973,-1.141925,53.529323,1260.0,"Doncaster","River Don","1966-06-01","","F0908",8067.0,"27021","Active",""
"b6c4885c-cc83-4401-aeb2-5505de2cad43","b6c4885c-cc83-4401-aeb2-5505de2cad43",401962,396837,-1.971905,53.468256,"","Beesons Waste Site","River Etherow","2000-10-23","","692112","","","Active",""
"f868632b-012e-4605-996e-3e3becadafc2","f868632b-012e-4605-996e-3e3becadafc2",541499,188348,0.040575,51.576239,303.3,"Redbridge","River Roding","1950-01-19","","5480TH",7381.0,"37001","Active",""
"3f391994-18fd-4dc1-8e0f-98b18a35512e","3f391994-18fd-4dc1-8e0f-98b18a35512e",553029,164280,0.196426,51.356982,118.5,"Lullingstone","River Darent","1969-02-01","","451320001","","40018","Active",""
"cf5d2388-a6ea-4dab-9be1-6fef42fbc66a","cf5d2388-a6ea-4dab-9be1-6fef42fbc66a",296417,129401,-3.479275,51.054576,"","Wimbleball","River Haddeo","1979-07-05","","SS92F053",9342.0,"","Active",""
"4818c69b-9ed1-4ac5-9a8f-67f2757171ba","4818c69b-9ed1-4ac5-9a8f-67f2757171ba",290093,96723,-3.55962,50.759657,261.6,"Cowley","River Creedy","1964-03-23","","SX99F052",3261.0,"45012","Active",""
"a91dfed0-9614-4cf3-ba5a-d1a17c8c7282","a91dfed0-9614-4cf3-ba5a-d1a17c8c7282",209796,62454,-4.679467,50.431052,169.0,"Restormel","River Fowey","1961-03-31","","SX06F059",3152.0,"48011","Active",""
"535004f8-c455-40a5-8b19-f66c2d40831c","535004f8-c455-40a5-8b19-f66c2d40831c",424295,350165,-1.639034,53.04819,15.8,"Carsington","Scow Brook","1989-03-01","","4103","","28103","Active",""
"004d8c0d-b7cf-49ae-aee7-52e37cd11aed","004d8c0d-b7cf-49ae-aee7-52e37cd11aed",400689,108568,-1.99157,50.876605,"","Loverley Farm","River Allen","2001-01-11","","433529",9007.0,"43010","Active",""
"308a82ae-2707-4bc5-9f9b-546cdfaa1c75","308a82ae-2707-4bc5-9f9b-546cdfaa1c75",431786,101922,-1.550167,50.815976,98.9,"Brockenhurst","Lymington River","1960-10-01","","150509001","","42003","Active",""
"ff6ae1df-8fa7-4f88-9710-cb3b4fcde8a1","ff6ae1df-8fa7-4f88-9710-cb3b4fcde8a1",458927,114112,-1.162982,50.923461,72.8,"Mislingford","River Meon","1958-10-01","","152803001","","42006","Active",""
"0da114ec-4886-476f-873b-2e9f91285962","0da114ec-4886-476f-873b-2e9f91285962",507350,311220,-0.413243,52.688031,173.0,"Shillingthorpe","West Glen River","1979-10-01","","031009",6027.0,"31009","Active",""
"d140f62b-b08a-4a64-be9d-f808f4e06140","d140f62b-b08a-4a64-be9d-f808f4e06140",522080,407150,-0.158971,53.546789,"","Laceby Beck","Laceby Beck","1988-05-12","","029021",6243.0,"","Active",""
"d140f62b-b08a-4a64-be9d-f808f4e06140_133946","d140f62b-b08a-4a64-be9d-f808f4e06140",522050,407120,-0.159435,53.546527,"","Laceby Beck","","2000-05-03","","133946","","","Active",""
"e61b060b-5b5b-4695-a2be-79e50c699c2d","e61b060b-5b5b-4695-a2be-79e50c699c2d",528256,213276,-0.141267,51.803418,133.9,"Panshanger","River Mimram","1952-12-01","","4790TH",7336.0,"38003","Active",""
"962530ad-afe9-49e5-8fcd-33af504efdf6","962530ad-afe9-49e5-8fcd-33af504efdf6",354985,90334,-2.638904,50.710884,"","Litton Cheney","Litton Cheney Stream","1974-09-13","","447010",3288.0,"","Active",""
"ab69860c-e228-4e08-9b8f-b7d1eca1ed11","ab69860c-e228-4e08-9b8f-b7d1eca1ed11",526646,240047,-0.154764,52.044353,1.0,"Ashwell","River Rhee","1965-11-05","","033040","","33040","Active",""
"37630f14-38e0-4e6a-a420-c1c0cc0d7ef5","37630f14-38e0-4e6a-a420-c1c0cc0d7ef5",483290,477405,-0.725167,54.185652,"","Low Marishes","River Derwent","1989-07-07","","F2702",8132.0,"27087","Active",""
"eb0f6b17-4bc0-409d-90be-a6db939a8513","eb0f6b17-4bc0-409d-90be-a6db939a8513",595498,280786,0.871573,52.390173,101.0,"Knettishall","","1980-05-14","","033063",6270.0,"33063","Active",""
"3cdb0ed3-0644-45f1-b6fb-7c1944578bf6","3cdb0ed3-0644-45f1-b6fb-7c1944578bf6",347909,359196,-2.779922,53.12736,17.7,"Tattenhall","Golborne Brook","1992-05-22","","067023","","67023","Active",""
"f5fecb83-cfac-4e5d-8b4c-1f8e2ca0ebb2","f5fecb83-cfac-4e5d-8b4c-1f8e2ca0ebb2",438170,428169,-1.422662,53.748489,"","Oulton Lemonroyd Weir","River Aire","1995-08-11","","F1702",9309.0,"27080","Active",""
"5ec01a0f-6e08-4589-8b88-b6bd3f6457b5","5ec01a0f-6e08-4589-8b88-b6bd3f6457b5",603229,235408,0.957845,51.979944,195.0,"Higham","River Brett","1971-04-01","","036013","","36013","Active",""
"494645cb-c766-4b71-bd70-dc69fe8e7778","494645cb-c766-4b71-bd70-dc69fe8e7778",364065,225717,-2.524006,51.928793,12.7,"Sandford Bridge","Rudhall Brook","1971-05-02","","055027",2225.0,"","Active",""
"1f063d6d-d832-4386-b15f-025e0bc3e674","1f063d6d-d832-4386-b15f-025e0bc3e674",524590,379430,-0.13206,53.297173,"","Goulceby Bridge","River Bain","1971-08-02","","030011",6063.0,"30011","Active",""
"605097d0-d67a-4e16-969a-e5fe8bbd7fd8","605097d0-d67a-4e16-969a-e5fe8bbd7fd8",473112,458712,-0.88561,54.01923,1586.0,"Buttercrambe","River Derwent","1973-09-03","","F2807",8039.0,"27041","Active",""
"adfc6cac-b7fd-4006-a2f1-db7bdda426dd","adfc6cac-b7fd-4006-a2f1-db7bdda426dd",377664,223340,-2.326084,51.908137,293.0,"Wedderburn Bridge","River Leadon","1961-07-21","","2017",2012.0,"54017","Active",""
"c0c0f44d-7ad5-4f0c-8076-a783003c1805","c0c0f44d-7ad5-4f0c-8076-a783003c1805",394245,99737,-2.083018,50.797163,"","Sturminster Marshall Maggs Bridge","","2007-06-25","","433415",3376.0,"","Active",""
"d52a0bf4-3d55-4913-b0e7-8f1b3ca17e38","d52a0bf4-3d55-4913-b0e7-8f1b3ca17e38",636020,258259,1.450244,52.172069,54.9,"Beversham","River Ore","1965-03-10","","035004","","35004","Active",""
"b82b5bd7-4174-4bef-9d90-9080ebe77b8a","b82b5bd7-4174-4bef-9d90-9080ebe77b8a",432816,117381,-1.534164,50.954927,104.7,"Ower","River Blackwater","1976-09-30","","151817001",9212.0,"42014","Active",""
"b8e7dfb4-b7ee-452e-976f-1e59a1a661a4","b8e7dfb4-b7ee-452e-976f-1e59a1a661a4",503508,171953,-0.512241,51.437123,"","","River Colne","1999-03-10","","2898TH",7211.0,"","Active",""
"c2edd464-b8c1-4e06-bbcd-2f2fdcd88501","c2edd464-b8c1-4e06-bbcd-2f2fdcd88501",338758,545020,-2.95406,54.79629,"","Stockdalewath","","1999-03-17","","765850",5135.0,"76019","Active",""
"d96cf58d-21f6-49bd-85e1-8db63a693645","d96cf58d-21f6-49bd-85e1-8db63a693645",438505,139395,-1.450838,51.15252,"","Chilbolton Total","River Test","1989-01-09","","151805003","","42024","Active",""
"d96cf58d-21f6-49bd-85e1-8db63a693645_151805002","d96cf58d-21f6-49bd-85e1-8db63a693645",438514,139366,-1.450712,51.152258,"","Chilbolton Side","River Test","1989-01-09","","151805002",9190.0,"","Active",""
"d96cf58d-21f6-49bd-85e1-8db63a693645_151805001","d96cf58d-21f6-49bd-85e1-8db63a693645",438416,139342,-1.452116,51.152049,"","Chilbolton Main","River Test","2002-11-01","","151805001",9188.0,"","Active",""
"e1d6ff27-89cd-43d1-bd23-699952662cb4","e1d6ff27-89cd-43d1-bd23-699952662cb4",566236,273254,0.438278,52.332181,101.8,"Beck Bridge","","1962-11-05","","033023",6253.0,"33023","Active",""
"8bbc9d9a-3124-434e-942b-264e805241de","8bbc9d9a-3124-434e-942b-264e805241de",623939,316456,1.31287,52.699426,"","Spixworth","Spixworth Beck","2000-07-17","","034051","","","Active",""
"a987b813-6ebb-44f8-bf5c-658a6a3762a5","a987b813-6ebb-44f8-bf5c-658a6a3762a5",201748,68159,-4.795666,50.479633,208.8,"Denby","River Camel","1964-08-31","","SX06F058",3153.0,"49001","","Station closed - no data since March 2019"
"7998bf73-641d-4084-b00c-ca6989f2ba2b","7998bf73-641d-4084-b00c-ca6989f2ba2b",346071,114438,-2.768693,50.926859,74.8,"Chiselborough","River Parrett","1966-07-05","","520310",3075.0,"52007","Active",""
"bc461833-6006-4224-8820-31c35ec58822","bc461833-6006-4224-8820-31c35ec58822",402434,112936,-1.96674,50.915879,"","All Hallows","River Allen","1976-08-25","","433510","","43027","Active",""
"ef6614a2-669d-4bc9-95e1-bb5acfb9a7d0","ef6614a2-669d-4bc9-95e1-bb5acfb9a7d0",435160,123400,-1.500213,51.008911,"","Timsbury","River Test","2004-09-01","","151812001","","42029","Active",""
"1a839fe4-72ef-4443-b572-2fcb9787be71","1a839fe4-72ef-4443-b572-2fcb9787be71",296222,129501,-3.482085,51.05544,"","Wimbleball Footbridge","","1982-12-13","","SS92F051","","","Active",""
"ec93787b-03e6-445b-b17d-d4481b7d7e9c","ec93787b-03e6-445b-b17d-d4481b7d7e9c",339160,398330,-2.918171,53.47815,90.1,"Kirkby","River Alt","1977-10-01","","694744",5078.0,"69032","Active",""
"8b58ed93-f08e-450f-9415-2b8cf912118c","8b58ed93-f08e-450f-9415-2b8cf912118c",488293,232162,-0.715839,51.980907,215.0,"Bletchley","River Ouzel","1978-05-03","","033058",6154.0,"33058","Active",""
